"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000162543",111.084198957729,3.39711018861267e-07,0.00144268863914151,0.877575362264407,0.999682268560792
"ENSG00000162545",565.707780548012,-2.98830870344401e-07,0.00144269107151026,0.901596012387297,0.999682268560792
"ENSG00000162551",21.1309497509987,-1.51137349483312e-06,0.00144269412229297,0.134551538548175,0.999682268560792
"ENSG00000162552",13.0290159382032,7.04442064736037e-07,0.00144269385700927,0.469819384965065,0.999682268560792
"ENSG00000162572",40.5678440467788,6.38152697029309e-07,0.00144269245530046,0.649012768853915,0.999682268560792
"ENSG00000162576",211.601903230583,-8.2279784543735e-07,0.0014426938895426,0.393512849436133,0.999682268560792
"ENSG00000162585",212.849742279469,-4.60698169846799e-05,0.00144304906977551,0.783377380525637,0.999682268560792
"ENSG00000162591",42.9249727675501,6.05379554042291e-07,0.00144269129738987,0.71665327132348,0.999682268560792
"ENSG00000162595",77.4729482772918,-1.01892450112006e-06,0.00144269358509572,0.351593469110344,0.999682268560792
"ENSG00000162599",328.756280089568,-1.19509652080791e-06,0.00144268877671569,0.578868861822665,0.999682268560792
"ENSG00000162600",126.582117593012,-1.89787393651638e-06,0.00144268758012264,0.458985147425523,0.999682268560792
"ENSG00000162601",369.399287852877,2.68912896776054e-06,0.0014426823494179,0.398949924833771,0.999682268560792
"ENSG00000162604",247.256344211891,-3.93024648455404e-05,0.00144294791976619,0.845775556102197,0.999682268560792
"ENSG00000162607",496.192652423467,1.65588474143493e-06,0.0014426713364331,0.693483731827221,0.999682268560792
"ENSG00000162613",1142.44468340795,-2.36924825680725e-06,0.00144267286806042,0.560249274110333,0.999682268560792
"ENSG00000162614",76.7669957714365,-1.43246149923256e-06,0.00144269268341537,0.310225784567661,0.999682268560792
"ENSG00000162616",276.970149636616,6.50589243629389e-07,0.00144268464505431,0.815893227550098,0.999682268560792
"ENSG00000162618",183.47523320919,-1.32544185817229e-06,0.00144269023359888,0.489383595373017,0.999682268560792
"ENSG00000162620",12.6183440561294,3.05245589902019e-06,0.00144268978513668,0.16963293519702,0.999682268560792
"ENSG00000162623",255.956426171377,-1.89080039194703e-05,0.00144274623008063,0.921179663029896,0.999682268560792
"ENSG00000162627",209.91513150184,2.97486917988669e-06,0.00144267343924552,0.468262085774302,0.999682268560792
"ENSG00000162631",98.3974710396296,-2.60755010369934e-07,0.00144269484820952,0.509681932751484,0.999682268560792
"ENSG00000162636",291.521772250677,6.66188120136407e-08,0.00144266578963848,0.990099055082305,0.999682268560792
"ENSG00000162639",10.519956088467,-4.08570711961662e-07,0.00144269280524822,0.749833936281932,0.999682268560792
"ENSG00000162642",136.524505526207,2.12110434586823e-06,0.00144268902720821,0.730627813198115,0.999682268560792
"ENSG00000162643",55.3941546407147,1.47135130091246e-06,0.00144269082852514,0.422919521436801,0.999682268560792
"ENSG00000162645",3629.70543768743,-4.02537423633437e-06,0.00144269145007725,0.963263132380395,0.999682268560792
"ENSG00000162650",42.5051277281699,-5.39080098158372e-06,0.00144269280551068,0.926435715140561,0.999682268560792
"ENSG00000162654",565.457320999774,-1.11189427023104e-06,0.00144269016392113,0.55933365154376,0.999682268560792
"ENSG00000162664",288.926661018272,-1.67960676506079e-08,0.0014426770976952,0.994270001879564,0.999682268560792
"ENSG00000162685",4.3022291068268,-4.01057518744901e-07,0.00144269367897424,0.69456438007409,0.999682268560792
"ENSG00000162688",1075.56848988528,3.36890773550948e-06,0.00144268102416527,0.928887884930369,0.999682268560792
"ENSG00000162692",322.329614309576,-5.25998686944976e-07,0.00144269452021768,0.418586453947579,0.999682268560792
"ENSG00000162694",160.917932332773,-9.57122238495478e-07,0.00144268557511014,0.714947188353963,0.999682268560792
"ENSG00000162695",505.938536618295,2.27044619140918e-06,0.00144268394792475,0.576679406972473,0.999682268560792
"ENSG00000162702",239.560705466053,2.72170659152327e-06,0.00144267420731949,0.496963327734351,0.999682268560792
"ENSG00000162704",1403.28455139449,-2.97538726015548e-07,0.00144266169857217,0.949140837029061,0.999682268560792
"ENSG00000162706",40.8045982718986,-2.42842912358078e-07,0.0014426948995982,0.538770513976765,0.999682268560792
"ENSG00000162711",6.39636725702491,2.38925442974023e-08,0.00144269308439298,0.98625203361735,0.999682268560792
"ENSG00000162714",575.245583548882,4.35645029630736e-06,0.00144265750812392,0.423164006895661,0.999682268560792
"ENSG00000162722",3.0153583712747,5.41019078160719e-08,0.00144269455998892,0.930014998572095,0.999682268560792
"ENSG00000162729",487.801768071855,4.61486555712174e-06,0.00144267016874674,0.310414981134345,0.999682268560792
"ENSG00000162733",71.2351041739368,-1.21731092767896e-06,0.00144269403558617,0.21502642025604,0.999682268560792
"ENSG00000162734",3204.83133393287,1.22651402526074e-05,0.00144263330454178,0.342914659560473,0.999682268560792
"ENSG00000162735",1048.08540187389,4.86798460634876e-06,0.00144265096059921,0.409831702405402,0.999682268560792
"ENSG00000162736",1190.74947641457,1.58302870189968e-05,0.00144270333778423,0.244302884275534,0.999682268560792
"ENSG00000162738",405.824605231264,-5.12990511759793e-07,0.00144266939482264,0.903585854376374,0.999682268560792
"ENSG00000162745",158.637428929456,-1.39751355238162e-06,0.00144269242567266,0.340837773099513,0.999682268560792
"ENSG00000162746",11.4244469002925,-2.4786503918525e-07,0.00144269429293542,0.735686603804707,0.999682268560792
"ENSG00000162755",140.504040235818,5.4257058756912e-07,0.00144267073350938,0.898676691025166,0.999682268560792
"ENSG00000162757",36.3401257268089,-6.8714610034691e-07,0.00144268181132835,0.822503039731186,0.999682268560792
"ENSG00000162769",255.138578074744,6.53580487415851e-06,0.00144264451140494,0.300256591851843,0.999682268560792
"ENSG00000162772",1314.5243914909,4.31681404358365e-06,0.00144268996560649,0.0816384199249858,0.999682268560792
"ENSG00000162775",126.810296985393,4.62535558732848e-06,0.00144266867423015,0.321913949197946,0.999682268560792
"ENSG00000162777",957.862944440031,-9.52860880048008e-07,0.00144269128541592,0.567432716188458,0.999682268560792
"ENSG00000162782",8.82191378604304,3.28842943542517e-08,0.0014426934642156,0.977978411874335,0.999682268560792
"ENSG00000162783",460.302832753998,1.83895706534887e-06,0.00144268655408774,0.830889449422026,0.999682268560792
"ENSG00000162804",94.0438535527117,8.45203601421961e-07,0.00144267232426849,0.839076786655754,0.999682268560792
"ENSG00000162813",316.533155585715,3.5963653668779e-06,0.00144265142289995,0.532245403442525,0.999682268560792
"ENSG00000162814",1270.55892705653,-5.30230957745107e-06,0.00144269579798186,0.713996693816897,0.999682268560792
"ENSG00000162817",574.525244740803,-9.1446889729695e-07,0.00144268807843522,0.683800560712361,0.999682268560792
"ENSG00000162819",962.244499206073,6.02287753302282e-07,0.00144267584690373,0.873893746226275,0.999682268560792
"ENSG00000162825",489.492840270232,-1.0804255178195e-06,0.00144268200623581,0.723980199858947,0.999682268560792
"ENSG00000162836",250.237918811065,2.68433367897224e-06,0.0014426645438236,0.50617165719648,0.999682268560792
"ENSG00000162840",73.9569663942896,-1.13085299859817e-06,0.0014426918631727,0.92374473154789,0.999682268560792
"ENSG00000162849",651.340249520845,-1.54323543111852e-06,0.00144269267537464,0.278612552189124,0.999682268560792
"ENSG00000162851",147.81928662161,6.62674130889371e-07,0.0014426709399279,0.875135631726936,0.999682268560792
"ENSG00000162852",442.114896697754,4.48290981824455e-06,0.00144265299713615,0.435010361592826,0.999682268560792
"ENSG00000162869",431.130119768403,2.77905234588133e-06,0.0014426806166552,0.411259978268044,0.999682268560792
"ENSG00000162873",64.8378075433687,-8.38494854845942e-07,0.00144269462079024,0.205859306076627,0.999682268560792
"ENSG00000162878",35.7595320418686,-1.23613246299718e-07,0.00144268857954683,0.952523531477965,0.999682268560792
"ENSG00000162881",5.02317680256743,-1.86335159122215e-07,0.0014426939166772,0.837788753668753,0.999682268560792
"ENSG00000162882",32.9673404791545,-1.32053653397477e-06,0.00144269389632645,0.209529956508262,0.999682268560792
"ENSG00000162885",892.350169982955,-7.57188965396538e-05,0.00144368135367443,0.597007090162258,0.999682268560792
"ENSG00000162889",1154.04808597928,-3.74375955196551e-05,0.00144288959596251,0.840384988782457,0.999682268560792
"ENSG00000162892",133.438528770323,-1.23637464936022e-05,0.00144271688407777,0.787347256828096,0.999682268560792
"ENSG00000162894",18.1916021618526,-5.77697619688111e-06,0.00144269670148944,0.913656691830734,0.999682268560792
"ENSG00000162909",8485.27984449447,-1.06644715881128e-06,0.00144268359869413,0.708981223775021,0.999682268560792
"ENSG00000162910",166.667467303732,1.72545030042621e-06,0.00144267989340748,0.608750752367343,0.999682268560792
"ENSG00000162913",10.0988596473584,-2.81315529405098e-07,0.00144269138740585,0.862030381379396,0.999682268560792
"ENSG00000162923",1191.14215061079,4.44320475410072e-06,0.00144264058951057,0.492592626929508,0.999682268560792
"ENSG00000162924",172.606832248621,5.4869613731215e-06,0.00144266437850126,0.28131025139949,0.999682268560792
"ENSG00000162927",34.1331753136899,3.6216094706006e-06,0.00144268041285497,0.2993355991915,0.999682268560792
"ENSG00000162928",256.581898848749,7.53665342312143e-06,0.00144265587494165,0.205448125881957,0.999682268560792
"ENSG00000162929",96.8597952623265,-8.86970857801141e-06,0.00144267606644926,0.929589007078701,0.999682268560792
"ENSG00000162931",46.0981146952422,-9.56567435768382e-07,0.00144268886625332,0.651952518747621,0.999682268560792
"ENSG00000162944",12.1588948429178,-3.82025300340783e-07,0.00144269295541852,0.757541364316103,0.999682268560792
"ENSG00000162946",76.8580573797016,9.82154923565176e-07,0.0014426825430624,0.747737976430339,0.999682268560792
"ENSG00000162959",41.8469443342817,-1.69341080138494e-06,0.00144267622544798,0.647287639786346,0.999682268560792
"ENSG00000162961",329.639563214202,3.31674789394088e-07,0.00144265798930254,0.950141401835857,0.999682268560792
"ENSG00000162971",104.969171115803,4.30427925792636e-06,0.00144267791652894,0.262292487620307,0.999682268560792
"ENSG00000162972",100.48618949425,3.94312258001534e-07,0.00144266498524674,0.923411848531313,0.999682268560792
"ENSG00000162975",9.70847251351046,-4.79491975966377e-07,0.00144269447905492,NA,NA
"ENSG00000162976",208.376567579118,1.33054243367062e-06,0.00144268441988836,0.637568535703594,0.999682268560792
"ENSG00000162980",426.628280753492,3.9425535226868e-06,0.00144265697432305,0.468120423627916,0.999682268560792
"ENSG00000162981",85.5529310096424,6.423461752435e-07,0.0014426923005181,0.656079791485458,0.999682268560792
"ENSG00000162989",13.8688698937028,-3.05368002270122e-07,0.00144269410549806,0.708823533455384,0.999682268560792
"ENSG00000162994",67.5939940408314,4.72171660700447e-07,0.00144268449454389,0.866110961383799,0.999682268560792
"ENSG00000162999",29.9533799553564,-1.23845347538557e-07,0.00144268458712956,0.962618966570567,0.999682268560792
"ENSG00000163001",479.391957313209,1.18099906766006e-06,0.00144264452663364,0.846481857195698,0.999682268560792
"ENSG00000163002",105.170665783827,3.22991121813278e-06,0.0014426710667377,0.511755542278698,0.999682268560792
"ENSG00000163006",18.7525707420518,1.05516960949217e-06,0.00144268861115799,0.634106844694149,0.999682268560792
"ENSG00000163013",500.251414317134,2.53481635155569e-07,0.00144268344025195,0.932365634707865,0.999682268560792
"ENSG00000163017",50.8514662867168,-3.75720664820001e-07,0.00144269488704898,0.334981572989574,0.999682268560792
"ENSG00000163026",138.749893058003,-2.51656232180499e-06,0.00144266224351996,0.61051560750392,0.999682268560792
"ENSG00000163029",240.939481506529,2.18823134678348e-06,0.00144266264292408,0.655394351358209,0.999682268560792
"ENSG00000163040",225.488506156743,2.47672240442723e-06,0.00144266182926992,0.619169472429107,0.999682268560792
"ENSG00000163041",153.12874469171,2.13482954055912e-06,0.00144267480315674,0.584582623697643,0.999682268560792
"ENSG00000163050",281.159638396573,-1.14302901110213e-06,0.0014426438567478,0.849881531416867,0.999682268560792
"ENSG00000163053",238.667067701182,-1.94980228674881e-06,0.001442692893506,0.17634760454104,0.999682268560792
"ENSG00000163067",97.9168700103673,8.08267780024789e-07,0.00144265710088992,0.878481190195887,0.999682268560792
"ENSG00000163069",837.207402037492,2.27012887128501e-06,0.00144267620104511,0.54908483691258,0.999682268560792
"ENSG00000163071",327.720666871386,-1.39831998753107e-06,0.0014426921475568,0.360095684634754,0.999682268560792
"ENSG00000163072",14.4129915740079,-1.79957562983741e-07,0.00144269356308277,0.85821787367515,0.999682268560792
"ENSG00000163075",21.9353201087167,-1.5266090315041e-06,0.00144269257844829,0.294841366009595,0.999682268560792
"ENSG00000163082",1408.11931195148,-1.10882337930053e-06,0.00144269193254272,0.471543756063881,0.999682268560792
"ENSG00000163083",141.174976347678,1.79888847520367e-06,0.00144267856433565,0.60919273236793,0.999682268560792
"ENSG00000163093",140.970253700782,3.47401729855007e-06,0.00144265764473982,0.515794891805218,0.999682268560792
"ENSG00000163104",459.63974431084,-3.49815083781933e-06,0.00144266546435394,0.463879249687103,0.999682268560792
"ENSG00000163110",1014.08086887194,-1.47478966018548e-06,0.00144266168108429,0.763487792033679,0.999682268560792
"ENSG00000163113",1022.42014589403,8.11496334677992e-07,0.00144268666884242,0.745895984264735,0.999682268560792
"ENSG00000163121",39.6937567349901,-2.7865162217672e-06,0.00144269212372719,0.118264541306372,0.999682268560792
"ENSG00000163125",787.109834819716,-7.73023060615789e-07,0.00144265642945381,0.882164322502863,0.999682268560792
"ENSG00000163131",156.399242361994,-3.72225123508193e-08,0.00144268673703385,0.98544748535132,0.999682268560792
"ENSG00000163132",25.5043897401765,-1.00379966915637e-06,0.0014426935052622,0.373774749815227,0.999682268560792
"ENSG00000163138",137.827045056554,5.79093340369921e-06,0.00144265917635075,0.292860068242472,0.999682268560792
"ENSG00000163141",46.0533696205515,3.18575678125108,1.52148521396153,NA,NA
"ENSG00000163154",6.11845285899575,-5.05798745038748e-07,0.00144269263765466,0.706829007578784,0.999682268560792
"ENSG00000163155",135.242942797449,1.73724745686254e-06,0.00144267022468205,0.685293521660366,0.999682268560792
"ENSG00000163156",219.61685724154,5.86740214511967e-06,0.00144266021251708,0.279537754351348,0.999682268560792
"ENSG00000163159",519.691614306732,2.42001312273656e-08,0.0014426800271072,0.996555207724311,0.999682268560792
"ENSG00000163161",624.191652845056,4.00800930719161e-08,0.00144263892598024,0.99626828842476,0.999682268560792
"ENSG00000163162",537.412968084133,3.02228479498878e-07,0.00144265828512084,0.955103998969285,0.999682268560792
"ENSG00000163166",723.620317508548,2.79180105471825e-06,0.00144264376491459,0.651579271931558,0.999682268560792
"ENSG00000163170",59.7986789206988,-3.54593572683216e-06,0.00144267181702529,0.407784400102169,0.999682268560792
"ENSG00000163171",459.5875655258,1.14060122977766e-07,0.00144268647847017,0.966524951536584,0.999682268560792
"ENSG00000163191",5040.9287334466,1.23301552370693e-06,0.00144266958669372,0.776771930266196,0.999682268560792
"ENSG00000163214",333.973712904218,5.27217399489388e-06,0.00144261411246509,0.50097110243466,0.999682268560792
"ENSG00000163218",16.3208469114336,1.2683363805583e-06,0.00144268924946142,0.546676079533868,0.999682268560792
"ENSG00000163219",41.0732150251984,-2.20659614581558e-07,0.00144268874242047,0.91529205351414,0.999682268560792
"ENSG00000163220",51.068073139386,5.02188090458721e-06,0.00144269589190966,0.796408685392155,0.999682268560792
"ENSG00000163235",186.684192284411,5.67640085001204e-06,0.00144267591602961,0.179130152061335,0.999682268560792
"ENSG00000163239",10.2847431191987,-5.15172828646026e-07,0.00144269173162376,0.738498101513481,0.999682268560792
"ENSG00000163249",421.78722336531,-1.44615722780484e-06,0.00144265310486613,0.792054813183375,0.999682268560792
"ENSG00000163251",149.847099045004,2.50774036212571e-06,0.00144267948145894,0.470387703609214,0.999682268560792
"ENSG00000163257",463.975959583479,5.09136140732138e-06,0.00144263751907556,0.447085210556581,0.999682268560792
"ENSG00000163281",227.82193236812,3.90243169199325e-07,0.00144267213416522,0.925159673996825,0.999682268560792
"ENSG00000163288",10.173287194474,-3.02969821672691e-07,0.00144269451424152,0.62932039139171,0.999682268560792
"ENSG00000163291",157.099834947854,8.55501952189392e-07,0.00144267331632461,0.831363405507918,0.999682268560792
"ENSG00000163293",259.840350388184,1.11130274311825e-06,0.00144268711515408,0.648648062568938,0.999682268560792
"ENSG00000163297",564.031201397518,7.7386390441157e-07,0.00144267735827163,0.830917217539934,0.999682268560792
"ENSG00000163312",111.708316609441,4.189938087396e-06,0.00144265886319997,0.431407682028395,0.999682268560792
"ENSG00000163319",89.7654243806884,-4.65973775734812e-06,0.00144267428313669,0.267405510882696,0.999682268560792
"ENSG00000163320",1316.84593410281,5.58605768704352e-06,0.00144264649408045,0.371360400982752,0.999682268560792
"ENSG00000163322",80.8526189277719,-1.72763920209294e-06,0.00144268854032855,0.442453559887882,0.999682268560792
"ENSG00000163328",396.912155576478,1.8331171300236e-06,0.00144266897170261,0.711267623562589,0.999682268560792
"ENSG00000163344",470.541270253264,-4.4942264250895e-07,0.00144267426930059,0.905526828128385,0.999682268560792
"ENSG00000163346",2097.40323999428,2.45046239380374e-06,0.00144266999610993,0.574328938552805,0.999682268560792
"ENSG00000163347",566.252311574792,-1.11040566285836e-06,0.00144269383706918,0.279036790762941,0.999682268560792
"ENSG00000163348",651.327736097258,6.19483725649409e-06,0.00144266333621751,0.23987382580196,0.999682268560792
"ENSG00000163349",1261.59202554992,4.02882462941135e-06,0.00144268105552566,0.751087799990774,0.999682268560792
"ENSG00000163354",9.38989359239506,6.55133233730363e-07,0.0014426928371188,0.610291353039227,0.999682268560792
"ENSG00000163359",1973.27560612848,-1.40471964414898e-06,0.00144269409402963,0.156766183267996,0.999682268560792
"ENSG00000163362",3.41255472615886,-4.29468166965596e-07,0.00144269441847438,0.537699930717713,0.999682268560792
"ENSG00000163374",354.420161912145,3.61949952086554e-06,0.00144264612026243,0.552394421724915,0.999682268560792
"ENSG00000163376",19.889292883792,-1.54831515590627e-08,0.00144269274649587,0.98762376168987,0.999682268560792
"ENSG00000163378",188.589812415828,-4.96475560661454e-07,0.00144268566678427,0.8466826139087,0.999682268560792
"ENSG00000163382",771.866599346932,1.44969957000104e-06,0.00144267430328803,0.712045481719966,0.999682268560792
"ENSG00000163386",849.638050453095,8.78154188532636e-07,0.00144267804980499,0.804961016983311,0.999682268560792
"ENSG00000163389",346.381984506626,-1.25224165428814e-06,0.00144267662100589,0.731436756327564,0.999682268560792
"ENSG00000163393",84.6104153241754,3.53345111806289e-06,0.00144266930592906,0.433276742949158,0.999682268560792
"ENSG00000163395",31.6683168068814,-1.1211760867017e-06,0.00144269365643553,0.925579390778194,0.999682268560792
"ENSG00000163399",12962.7599544936,8.04993068805332e-07,0.00144268913780892,0.904598989923378,0.999682268560792
"ENSG00000163406",16.2865255462854,-1.51452942917811e-07,0.0014426928222085,0.902063691744507,0.999682268560792
"ENSG00000163412",1106.61226541862,-3.53708888118586e-06,0.00144269200838106,0.552575100748067,0.999682268560792
"ENSG00000163428",907.92761667038,2.27868650226574e-06,0.00144267599298502,0.549826373566687,0.999682268560792
"ENSG00000163430",2336.39116458794,-2.35839760001372e-06,0.00144266807993308,0.597754344236996,0.999682268560792
"ENSG00000163431",190.121884633828,9.7669122302671e-07,0.00144269157073773,0.551311537790224,0.999682268560792
"ENSG00000163435",688.417424648397,-1.49900925714526e-06,0.00144269174820329,0.357999186848837,0.999682268560792
"ENSG00000163444",294.124558032721,-1.26844172090619e-06,0.00144265328360651,0.819142045758303,0.999682268560792
"ENSG00000163453",122.084844122979,-1.40981763677006e-06,0.00144269355049278,0.22853251053965,0.999682268560792
"ENSG00000163462",21.1433543738244,-8.45989787930004e-07,0.00144269350784859,0.442415108277388,0.999682268560792
"ENSG00000163463",307.181063817074,4.73854148404995e-06,0.00144266295266566,0.352861542058348,0.999682268560792
"ENSG00000163466",1553.90789291496,2.80420222251581e-06,0.00144262145835976,0.703370893897881,0.999682268560792
"ENSG00000163468",1828.93996936603,-6.12544876233029e-07,0.00144263309586129,0.925572745041813,0.999682268560792
"ENSG00000163472",158.743623630743,2.56476122097875e-06,0.00144268915153084,0.258221150104589,0.999682268560792
"ENSG00000163479",820.301513097038,-1.98858107185199e-06,0.00144263238513963,0.974631502255749,0.999682268560792
"ENSG00000163481",196.393624955123,9.92020601318125e-07,0.00144265469542408,0.855352326612389,0.999682268560792
"ENSG00000163482",321.504371553135,-1.18347951683498e-06,0.00144267088590058,0.776210766097402,0.999682268560792
"ENSG00000163485",441.7920655418,-2.11775532145861e-06,0.00144269220419594,0.193909973002177,0.999682268560792
"ENSG00000163486",2526.05383901092,3.67163805985975e-07,0.00144268197099764,0.908100639058344,0.999682268560792
"ENSG00000163491",12.9723235924174,-1.22870422814922e-06,0.00144269275414226,0.371746305438008,0.999682268560792
"ENSG00000163492",375.712140788493,-1.73502673019499e-07,0.00144269472650974,0.708000744999438,0.999682268560792
"ENSG00000163507",66.6211684405254,-1.43954036899277e-06,0.00144268691939217,0.558465458167843,0.999682268560792
"ENSG00000163510",311.69133854393,2.20315542347468e-06,0.0014426532897658,0.692911738890825,0.999682268560792
"ENSG00000163512",249.440914159018,1.81012022989805e-06,0.00144264176020657,0.772562426022217,0.999682268560792
"ENSG00000163513",1179.53665682197,-5.64591082205484e-06,0.00144269496980595,0.75631021659453,0.999682268560792
"ENSG00000163516",358.048367170086,3.75674311133494e-06,0.00144266413636138,0.444510896693157,0.999682268560792
"ENSG00000163517",612.388739885148,4.48762963299172e-07,0.00144264577380287,0.941369018985806,0.999682268560792
"ENSG00000163520",20.2029092592225,-4.41611984932555e-07,0.00144269256130156,0.743266535475895,0.999682268560792
"ENSG00000163521",373.433986152305,4.25355279308728e-06,0.00144263860730645,0.517132096474007,0.999682268560792
"ENSG00000163527",2315.46858516372,1.22435405638763e-06,0.0014426635416254,0.800226023872318,0.999682268560792
"ENSG00000163528",172.402321100785,-7.10930580746642e-07,0.00144267506989393,0.849902473485267,0.999682268560792
"ENSG00000163531",455.918138025344,-4.10110530223534e-07,0.00144269474963903,0.407213731844607,0.999682268560792
"ENSG00000163535",59.0488970866053,-9.81512003405798e-07,0.00144268470033681,0.765803779281679,0.999682268560792
"ENSG00000163536",62.8983864027709,-5.77064756409998e-07,0.00144268756770625,0.802087826920124,0.999682268560792
"ENSG00000163539",845.926133080593,-1.27738771371318e-06,0.00144265000964634,0.821718505694427,0.999682268560792
"ENSG00000163541",1034.53280128397,-9.9995370112126e-07,0.00144265097685611,0.857807581788351,0.999682268560792
"ENSG00000163545",185.881919264513,-3.23413898647327e-06,0.00144268990658264,0.785825792579079,0.999682268560792
"ENSG00000163558",548.094342404548,7.94267188382035e-06,0.00144266317416999,0.153358919109915,0.999682268560792
"ENSG00000163565",260.210737347141,-1.31363613187175e-06,0.00144269335554902,0.277568511566226,0.999682268560792
"ENSG00000163577",149.383811738791,1.43001768489323e-06,0.00144268402779138,0.618376324034838,0.999682268560792
"ENSG00000163584",67.1434030406912,-3.11574241540902e-07,0.00144269129264255,0.846484163985478,0.999682268560792
"ENSG00000163590",1374.19122321191,-1.31140158252846e-06,0.00144269187742514,0.404454784745643,0.999682268560792
"ENSG00000163596",286.698960915266,6.15314943214683e-07,0.00144268175104954,0.845094994872624,0.999682268560792
"ENSG00000163597",226.1730721384,-9.27578989661809e-07,0.00144266670987963,0.836508630988765,0.999682268560792
"ENSG00000163602",510.040959392615,1.04318937167058e-05,0.00144263454416543,0.971528603259741,0.999682268560792
"ENSG00000163605",662.250371872222,3.14567876605587e-06,0.00144261241099287,0.687592283855325,0.999682268560792
"ENSG00000163607",129.184480997183,-2.39848617899573e-06,0.00144267850568267,0.500067370029679,0.999682268560792
"ENSG00000163608",427.953747854906,1.28457011860771e-07,0.00144267266574225,0.976412368516442,0.999682268560792
"ENSG00000163611",174.398859389662,2.22777218714566e-06,0.00144266539353127,0.635901744346311,0.999682268560792
"ENSG00000163617",167.102281830527,-4.59080944138473e-07,0.00144268199085738,0.887469731636905,0.999682268560792
"ENSG00000163618",92.5815801191979,-1.94150382128901e-07,0.00144269484966778,0.599917338650142,0.999682268560792
"ENSG00000163624",1117.16283458747,-1.43386676746722e-07,0.00144267004023561,0.971017310295917,0.999682268560792
"ENSG00000163625",1958.61608163044,-3.75346998030294e-06,0.00144267186003014,0.381430085414344,0.999682268560792
"ENSG00000163626",205.097948459109,3.37099533200534e-06,0.00144266613058172,0.475649703254506,0.999682268560792
"ENSG00000163629",1163.46114151261,4.82355114180814e-07,0.00144266515338705,0.919823938163132,0.999682268560792
"ENSG00000163631",186.897343919194,-2.42153071772738e-06,0.00144269466245876,0.0245292278770822,0.999682268560792
"ENSG00000163633",74.4846145302059,-6.41141721893518e-07,0.00144268159569211,0.83637094545773,0.999682268560792
"ENSG00000163634",274.816230727781,-7.77709796794592e-07,0.00144267225961469,0.84641753602341,0.999682268560792
"ENSG00000163635",574.392146026035,-7.92390862751509e-07,0.0014426744546788,0.835511452131393,0.999682268560792
"ENSG00000163636",913.452961934828,2.51685133988404e-07,0.00144265783700261,0.963726822033794,0.999682268560792
"ENSG00000163637",127.426742815231,1.60957803279083e-07,0.00144268593531777,0.952141200503928,0.999682268560792
"ENSG00000163638",396.286901907556,5.33316806615351e-07,0.00144268866288103,0.80768533773931,0.999682268560792
"ENSG00000163644",120.515236615325,4.883174342711e-06,0.00144267219379023,0.268046154410476,0.999682268560792
"ENSG00000163655",583.389665798962,6.01709103603444e-06,0.00144265105660512,0.318432282411051,0.999682268560792
"ENSG00000163659",1937.18389525407,-3.30607383757237e-07,0.00144267794486419,0.967183329533171,0.999682268560792
"ENSG00000163660",412.105735672993,6.39542618649984e-06,0.00144267171717217,0.172950085713974,0.999682268560792
"ENSG00000163661",23.3078098842863,-1.03069114910625e-06,0.00144269421004579,0.244519884430966,0.999682268560792
"ENSG00000163673",29.3777790938499,-4.36537285160303e-07,0.00144269411655909,0.600988750370181,0.999682268560792
"ENSG00000163681",1261.92619908111,4.21583014832288e-06,0.00144265683642724,0.441094155231631,0.999682268560792
"ENSG00000163682",132.530707834559,1.13230651922205e-06,0.00144268147843008,0.72059285142186,0.999682268560792
"ENSG00000163683",587.894817734232,-4.57539528519512e-06,0.00144269264016066,0.716884495778669,0.999682268560792
"ENSG00000163686",117.137273591455,2.96208353049137e-06,0.00144267253639531,0.478881941416616,0.999682268560792
"ENSG00000163689",20.2259206226845,-1.23870718225276e-06,0.00144269306317121,0.339061675745623,0.999682268560792
"ENSG00000163694",2418.85524773243,-1.00059380217505e-06,0.00144268872730805,0.365886535768405,0.999682268560792
"ENSG00000163697",262.310669307207,1.31682605789411e-06,0.00144268927757009,0.580424903319672,0.999682268560792
"ENSG00000163701",162.567535830592,2.43986512631435e-06,0.00144268449791599,0.40111886304057,0.999682268560792
"ENSG00000163702",512.5747283395,1.31469577228089e-06,0.00144267270225232,0.746390414250016,0.999682268560792
"ENSG00000163703",470.667424013382,3.95726473008494e-06,0.00144266513409408,0.415974481427267,0.999682268560792
"ENSG00000163704",381.009839313011,-9.40470416558831e-06,0.00144270270369934,0.483285735747807,0.999682268560792
"ENSG00000163710",16.9484797825902,-2.56434325228032e-07,0.00144269395834175,0.770797084423357,0.999682268560792
"ENSG00000163714",998.91647674194,6.48967311823834e-06,0.00144261846463185,0.399029663205349,0.999682268560792
"ENSG00000163719",388.40999083972,5.30754860283414e-06,0.00144265575413201,0.347338531277515,0.999682268560792
"ENSG00000163728",276.712583789569,1.25080913053905e-05,0.00144269631596754,0.634521550355626,0.999682268560792
"ENSG00000163734",66.2249762578614,-9.61373841313751e-07,0.00144269393167669,0.323103853900021,0.999682268560792
"ENSG00000163735",371.20118348331,-1.05383517749913e-06,0.00144269377824968,0.309368484377283,0.999682268560792
"ENSG00000163736",10.7637802460898,-4.96640870357886e-07,0.00144269442182986,0.480999524518028,0.999682268560792
"ENSG00000163738",83.9541199380781,-1.21888491766508e-06,0.00144268866501529,0.499263498758083,0.999682268560792
